Date,Open,High,Low,Close
12/29/2016,"5,437.51","5,450.63","5,415.18","5,432.09"
12/28/2016,"5,497.44","5,498.91","5,434.70","5,438.56"
12/27/2016,"5,470.76","5,512.37","5,469.61","5,487.44"
12/23/2016,"5,441.76","5,462.69","5,441.76","5,462.69"
12/22/2016,"5,472.01","5,472.01","5,432.77","5,447.42"
12/21/2016,"5,482.63","5,486.26","5,465.31","5,471.43"
12/20/2016,"5,473.53","5,489.47","5,471.71","5,483.94"
12/19/2016,"5,441.20","5,483.42","5,436.54","5,457.44"
12/16/2016,"5,467.82","5,474.59","5,426.01","5,437.16"
12/15/2016,"5,443.51","5,485.12","5,439.39","5,456.85"
12/14/2016,"5,465.69","5,476.25","5,425.73","5,436.67"
12/13/2016,"5,433.57","5,486.75","5,430.72","5,463.83"
12/12/2016,"5,428.22","5,434.90","5,394.42","5,412.54"
12/09/2016,"5,436.11","5,450.16","5,427.13","5,444.50"
12/08/2016,"5,394.15","5,425.52","5,389.09","5,417.36"
12/07/2016,"5,322.67","5,397.93","5,307.31","5,393.76"
12/06/2016,"5,317.74","5,333.99","5,299.94","5,333.00"
12/05/2016,"5,283.58","5,321.09","5,269.57","5,308.89"
12/02/2016,"5,249.02","5,274.54","5,239.27","5,255.65"
12/01/2016,"5,323.88","5,326.34","5,238.21","5,251.11"
11/30/2016,"5,391.35","5,393.15","5,323.68","5,323.68"
11/29/2016,"5,370.98","5,403.86","5,360.56","5,379.92"
11/28/2016,"5,387.92","5,396.27","5,364.91","5,368.81"
11/25/2016,"5,388.49","5,398.92","5,379.28","5,398.92"
11/23/2016,"5,366.55","5,380.68","5,350.68","5,380.68"
11/22/2016,"5,384.75","5,392.26","5,365.60","5,386.35"
11/21/2016,"5,336.78","5,369.82","5,334.16","5,368.86"
11/18/2016,"5,340.97","5,346.80","5,315.53","5,321.51"
11/17/2016,"5,295.07","5,334.05","5,288.16","5,333.97"
11/16/2016,"5,253.74","5,299.63","5,251.88","5,294.58"
11/15/2016,"5,241.35","5,287.06","5,236.25","5,275.62"
11/14/2016,"5,246.33","5,247.17","5,192.05","5,218.40"
11/11/2016,"5,191.82","5,241.08","5,179.64","5,237.11"
11/10/2016,"5,283.48","5,302.68","5,145.32","5,208.80"
11/09/2016,"5,143.86","5,258.99","5,143.86","5,251.07"
11/08/2016,"5,155.00","5,214.16","5,145.30","5,193.49"
11/07/2016,"5,128.99","5,169.41","5,122.77","5,166.17"
11/04/2016,"5,034.41","5,087.51","5,034.41","5,046.37"
11/03/2016,"5,104.70","5,115.06","5,053.52","5,058.41"
11/02/2016,"5,147.28","5,156.70","5,097.56","5,105.57"
11/01/2016,"5,199.77","5,201.13","5,112.32","5,153.58"
10/31/2016,"5,205.09","5,206.70","5,186.56","5,189.13"
10/28/2016,"5,203.70","5,232.35","5,178.76","5,190.10"
10/27/2016,"5,272.19","5,274.12","5,211.75","5,215.97"
10/26/2016,"5,256.40","5,280.85","5,237.05","5,250.27"
10/25/2016,"5,306.47","5,310.27","5,278.57","5,283.40"
10/24/2016,"5,290.31","5,311.50","5,289.23","5,309.83"
10/21/2016,"5,238.66","5,259.13","5,225.76","5,257.40"
10/20/2016,"5,238.20","5,252.10","5,216.05","5,241.83"
10/19/2016,"5,240.33","5,253.83","5,234.25","5,246.41"
10/18/2016,"5,255.32","5,264.27","5,239.44","5,243.84"
10/17/2016,"5,213.69","5,219.98","5,196.03","5,199.82"
10/14/2016,"5,241.26","5,258.88","5,213.37","5,214.16"
10/13/2016,"5,200.30","5,228.26","5,169.76","5,213.33"
10/12/2016,"5,247.91","5,257.18","5,228.77","5,239.02"
10/11/2016,"5,321.82","5,321.82","5,227.43","5,246.79"
10/10/2016,"5,318.46","5,340.52","5,317.73","5,328.67"
10/07/2016,"5,314.92","5,315.65","5,266.81","5,292.40"
10/06/2016,"5,306.59","5,315.73","5,281.47","5,306.85"
10/05/2016,"5,305.28","5,330.81","5,304.06","5,316.02"
10/04/2016,"5,313.49","5,323.61","5,271.70","5,289.66"
10/03/2016,"5,300.29","5,308.60","5,281.95","5,300.87"
09/30/2016,"5,288.87","5,325.88","5,277.88","5,312.00"
09/29/2016,"5,311.31","5,317.00","5,254.52","5,269.15"
09/28/2016,"5,312.73","5,320.62","5,284.84","5,318.55"
09/27/2016,"5,254.18","5,306.81","5,251.32","5,305.71"
09/26/2016,"5,275.73","5,282.27","5,254.96","5,257.49"
09/23/2016,"5,327.43","5,329.72","5,301.63","5,305.75"
09/22/2016,"5,323.26","5,342.88","5,320.93","5,339.52"
09/21/2016,"5,263.65","5,299.40","5,233.94","5,295.18"
09/20/2016,"5,256.19","5,265.18","5,235.43","5,241.35"
09/19/2016,"5,263.55","5,281.07","5,222.91","5,235.03"
09/16/2016,"5,238.71","5,248.61","5,218.97","5,244.57"
09/15/2016,"5,178.10","5,254.78","5,176.25","5,249.69"
09/14/2016,"5,160.21","5,201.34","5,159.55","5,173.77"
09/13/2016,"5,181.14","5,195.02","5,131.27","5,155.25"
09/12/2016,"5,098.03","5,217.88","5,097.80","5,211.89"
09/09/2016,"5,217.95","5,225.93","5,125.91","5,125.91"
09/08/2016,"5,269.96","5,271.01","5,248.41","5,259.48"
09/07/2016,"5,274.23","5,287.61","5,261.91","5,283.93"
09/06/2016,"5,260.00","5,275.91","5,244.00","5,275.91"
09/02/2016,"5,249.67","5,263.39","5,231.02","5,249.90"
09/01/2016,"5,218.28","5,229.94","5,189.36","5,227.21"
08/31/2016,"5,216.42","5,219.89","5,191.18","5,213.22"
08/30/2016,"5,229.88","5,241.63","5,205.61","5,222.99"
08/29/2016,"5,223.80","5,245.12","5,222.34","5,232.33"
08/26/2016,"5,219.05","5,253.39","5,191.86","5,218.92"
08/25/2016,"5,207.61","5,230.59","5,201.65","5,212.20"
08/24/2016,"5,254.42","5,262.99","5,205.64","5,217.69"
08/23/2016,"5,265.78","5,275.74","5,257.90","5,260.08"
08/22/2016,"5,231.46","5,252.13","5,224.63","5,244.60"
08/19/2016,"5,229.87","5,245.81","5,217.65","5,238.38"
08/18/2016,"5,226.45","5,243.17","5,221.84","5,240.15"
08/17/2016,"5,228.44","5,230.09","5,197.23","5,228.66"
08/16/2016,"5,247.96","5,248.26","5,226.78","5,227.11"
08/15/2016,"5,242.18","5,271.36","5,241.15","5,262.02"
08/12/2016,"5,219.66","5,233.34","5,215.55","5,232.89"
08/11/2016,"5,222.15","5,235.29","5,211.25","5,228.40"
08/10/2016,"5,227.95","5,227.96","5,193.80","5,204.58"
08/09/2016,"5,216.21","5,238.54","5,214.95","5,225.48"
08/08/2016,"5,223.54","5,228.40","5,202.18","5,213.14"
08/05/2016,"5,190.71","5,227.23","5,186.25","5,221.12"
08/04/2016,"5,158.02","5,174.00","5,145.40","5,166.25"
08/03/2016,"5,133.24","5,159.74","5,128.45","5,159.74"
08/02/2016,"5,177.53","5,181.02","5,109.81","5,137.73"
08/01/2016,"5,167.42","5,199.13","5,158.93","5,184.20"
07/29/2016,"5,162.15","5,175.81","5,140.05","5,162.13"
07/28/2016,"5,144.82","5,160.16","5,130.75","5,154.98"
07/27/2016,"5,143.84","5,151.06","5,120.66","5,139.81"
07/26/2016,"5,095.61","5,122.31","5,084.18","5,110.05"
07/25/2016,"5,096.99","5,100.72","5,082.66","5,097.63"
07/22/2016,"5,078.12","5,103.52","5,064.11","5,100.16"
07/21/2016,"5,093.97","5,102.78","5,061.11","5,073.90"
07/20/2016,"5,061.60","5,098.25","5,053.92","5,089.93"
07/19/2016,"5,038.22","5,052.24","5,028.24","5,036.37"
07/18/2016,"5,034.99","5,063.53","5,030.13","5,055.78"
07/15/2016,"5,041.19","5,044.81","5,018.52","5,029.59"
07/14/2016,"5,041.96","5,045.18","5,025.15","5,034.06"
07/13/2016,"5,036.32","5,036.39","5,002.82","5,005.73"
07/12/2016,"5,017.99","5,032.10","5,009.68","5,022.82"
07/11/2016,"4,976.54","5,002.50","4,976.54","4,988.64"
07/08/2016,"4,906.66","4,959.00","4,901.27","4,956.76"
07/07/2016,"4,867.47","4,889.01","4,853.68","4,876.81"
07/06/2016,"4,799.32","4,861.05","4,786.01","4,859.16"
07/05/2016,"4,837.06","4,839.13","4,797.29","4,822.90"
07/01/2016,"4,837.18","4,880.17","4,837.17","4,862.57"
06/30/2016,"4,793.75","4,843.11","4,774.52","4,842.67"
06/29/2016,"4,732.93","4,787.59","4,732.34","4,779.25"
06/28/2016,"4,643.93","4,692.98","4,643.93","4,691.87"
06/27/2016,"4,664.43","4,665.04","4,574.25","4,594.44"
06/24/2016,"4,715.80","4,798.22","4,698.42","4,707.98"
06/23/2016,"4,872.19","4,910.04","4,859.40","4,910.04"
06/22/2016,"4,846.68","4,875.93","4,830.00","4,833.32"
06/21/2016,"4,845.09","4,852.20","4,826.59","4,843.76"
06/20/2016,"4,856.69","4,882.15","4,834.52","4,837.21"
06/17/2016,"4,835.02","4,835.02","4,792.34","4,800.34"
06/16/2016,"4,809.69","4,847.86","4,778.78","4,844.91"
06/15/2016,"4,855.08","4,868.16","4,830.33","4,834.93"
