Date,Open,High,Low,Close
12/31/2013,"4,161.51","4,177.73","4,160.77","4,176.59"
12/30/2013,"4,153.58","4,158.73","4,142.18","4,154.20"
12/27/2013,"4,173.36","4,175.36","4,153.64","4,156.59"
12/26/2013,"4,164.21","4,169.97","4,158.59","4,167.18"
12/24/2013,"4,150.64","4,155.62","4,147.15","4,155.42"
12/23/2013,"4,136.14","4,149.31","4,127.72","4,148.90"
12/20/2013,"4,064.89","4,111.93","4,064.73","4,104.74"
12/19/2013,"4,059.34","4,063.70","4,045.41","4,058.13"
12/18/2013,"4,024.67","4,070.38","3,979.59","4,070.06"
12/17/2013,"4,028.88","4,034.69","4,011.58","4,023.68"
12/16/2013,"4,019.37","4,043.00","4,019.14","4,029.52"
12/13/2013,"4,015.53","4,017.45","3,992.29","4,000.98"
12/12/2013,"4,004.75","4,013.54","3,993.57","3,998.40"
12/11/2013,"4,061.67","4,065.08","3,998.92","4,003.81"
12/10/2013,"4,061.17","4,074.01","4,056.49","4,060.49"
12/09/2013,"4,073.75","4,081.78","4,063.50","4,068.75"
12/06/2013,"4,069.86","4,069.86","4,042.35","4,062.52"
12/05/2013,"4,037.99","4,043.71","4,025.26","4,033.16"
12/04/2013,"4,020.33","4,051.73","4,004.76","4,038.00"
12/03/2013,"4,038.99","4,050.08","4,022.12","4,037.20"
12/02/2013,"4,065.66","4,068.49","4,040.88","4,045.26"
11/29/2013,"4,057.16","4,069.70","4,055.45","4,059.89"
11/27/2013,"4,026.92","4,045.81","4,023.65","4,044.75"
11/26/2013,"3,996.70","4,026.99","3,989.49","4,017.75"
11/25/2013,"4,004.37","4,007.09","3,987.16","3,994.57"
11/22/2013,"3,977.31","3,991.66","3,973.00","3,991.65"
11/21/2013,"3,938.11","3,970.91","3,936.82","3,969.15"
11/20/2013,"3,940.98","3,952.08","3,911.61","3,921.27"
11/19/2013,"3,945.97","3,960.44","3,923.47","3,931.55"
11/18/2013,"3,990.06","3,994.97","3,942.85","3,949.07"
11/15/2013,"3,978.27","3,985.97","3,969.22","3,985.97"
11/14/2013,"3,956.47","3,975.89","3,949.01","3,972.74"
11/13/2013,"3,899.38","3,965.58","3,899.31","3,965.58"
11/12/2013,"3,907.82","3,922.27","3,902.67","3,919.92"
11/11/2013,"3,913.64","3,925.34","3,904.72","3,919.79"
11/08/2013,"3,871.24","3,919.23","3,869.12","3,919.23"
11/07/2013,"3,935.81","3,938.33","3,855.07","3,857.33"
11/06/2013,"3,952.18","3,955.97","3,920.91","3,931.95"
11/05/2013,"3,925.06","3,947.27","3,909.63","3,939.86"
