Date,Open,High,Low,Close
12/31/2003,"2,010.64","2,015.23","1,996.62","2,003.37"
12/30/2003,"2,003.98","2,010.13","1,997.82","2,009.88"
12/29/2003,"1,976.93","2,006.48","1,976.93","2,006.48"
12/26/2003,"1,970.37","1,979.74","1,970.37","1,973.14"
12/24/2003,"1,969.71","1,974.31","1,964.88","1,969.23"
12/23/2003,"1,954.03","1,974.78","1,952.44","1,974.78"
12/22/2003,"1,946.19","1,958.74","1,941.62","1,955.80"
12/19/2003,"1,963.28","1,963.28","1,939.56","1,951.02"
12/18/2003,"1,924.62","1,957.68","1,924.62","1,956.18"
12/17/2003,"1,922.21","1,926.00","1,910.24","1,921.33"
12/16/2003,"1,918.06","1,927.09","1,901.66","1,924.29"
12/15/2003,"1,978.77","1,979.78","1,918.26","1,918.26"
12/12/2003,"1,947.26","1,949.02","1,931.10","1,949.00"
12/11/2003,"1,904.48","1,945.92","1,903.93","1,942.32"
12/10/2003,"1,912.24","1,916.00","1,887.46","1,904.65"
12/09/2003,"1,955.50","1,956.97","1,906.84","1,908.32"
12/08/2003,"1,937.48","1,948.94","1,926.94","1,948.85"
12/05/2003,"1,949.26","1,960.39","1,935.58","1,937.82"
12/04/2003,"1,966.92","1,971.25","1,942.67","1,968.80"
12/03/2003,"1,989.14","2,000.92","1,960.13","1,960.25"
12/02/2003,"1,986.80","1,996.08","1,978.23","1,980.07"
12/01/2003,"1,972.97","1,989.82","1,968.54","1,989.82"
11/28/2003,"1,950.21","1,963.06","1,950.21","1,960.26"
11/26/2003,"1,954.28","1,960.31","1,930.63","1,953.31"
11/25/2003,"1,948.36","1,956.20","1,942.02","1,943.04"
11/24/2003,"1,907.29","1,947.14","1,907.29","1,947.14"
11/21/2003,"1,891.84","1,896.41","1,878.07","1,893.88"
11/20/2003,"1,886.63","1,916.55","1,880.91","1,881.92"
11/19/2003,"1,886.18","1,903.43","1,880.31","1,899.65"
11/18/2003,"1,919.45","1,926.00","1,881.75","1,881.75"
11/17/2003,"1,919.01","1,919.23","1,890.72","1,909.61"
11/14/2003,"1,966.87","1,977.79","1,930.26","1,930.26"
11/13/2003,"1,964.43","1,970.40","1,956.41","1,967.35"
11/12/2003,"1,935.97","1,973.11","1,935.86","1,973.11"
11/11/2003,"1,938.85","1,944.01","1,923.50","1,930.75"
11/10/2003,"1,972.10","1,973.08","1,939.73","1,941.64"
11/07/2003,"1,986.56","1,992.27","1,968.81","1,970.74"
11/06/2003,"1,971.27","1,977.91","1,953.34","1,976.37"
11/05/2003,"1,957.00","1,966.15","1,938.22","1,959.37"
11/04/2003,"1,961.45","1,971.38","1,953.64","1,957.96"
11/03/2003,"1,941.31","1,969.26","1,941.31","1,967.70"
10/31/2003,"1,938.22","1,947.85","1,928.67","1,932.21"
10/30/2003,"1,955.59","1,957.53","1,929.77","1,932.69"
10/29/2003,"1,925.61","1,937.37","1,923.56","1,936.56"
10/28/2003,"1,893.28","1,932.26","1,892.43","1,932.26"
10/27/2003,"1,876.03","1,890.66","1,873.62","1,882.91"
10/24/2003,"1,863.32","1,866.43","1,841.62","1,865.59"
10/23/2003,"1,879.12","1,893.20","1,874.11","1,885.51"
10/22/2003,"1,923.33","1,923.33","1,897.36","1,898.07"
10/21/2003,"1,929.31","1,944.34","1,922.78","1,940.90"
10/20/2003,"1,913.79","1,925.16","1,905.39","1,925.14"
10/17/2003,"1,947.20","1,949.69","1,910.24","1,912.36"
10/16/2003,"1,931.99","1,951.76","1,930.28","1,950.14"
10/15/2003,"1,966.38","1,966.87","1,933.03","1,939.10"
10/14/2003,"1,929.52","1,943.33","1,922.82","1,943.19"
10/13/2003,"1,924.06","1,940.97","1,921.96","1,933.53"
10/10/2003,"1,915.52","1,921.14","1,905.49","1,915.31"
10/09/2003,"1,916.95","1,936.93","1,899.21","1,911.90"
10/08/2003,"1,913.64","1,914.33","1,888.53","1,893.78"
10/07/2003,"1,882.92","1,907.88","1,878.59","1,907.85"
10/06/2003,"1,884.64","1,894.22","1,876.00","1,893.46"
10/03/2003,"1,864.54","1,891.62","1,864.54","1,880.57"
10/02/2003,"1,828.94","1,842.55","1,823.64","1,836.22"
10/01/2003,"1,797.07","1,832.25","1,796.09","1,832.25"
09/30/2003,"1,812.81","1,812.81","1,783.46","1,786.94"
09/29/2003,"1,801.55","1,824.59","1,786.57","1,824.56"
09/26/2003,"1,816.75","1,821.57","1,792.06","1,792.07"
09/25/2003,"1,849.39","1,856.22","1,817.20","1,817.24"
09/24/2003,"1,903.81","1,904.13","1,843.43","1,843.70"
09/23/2003,"1,877.44","1,901.73","1,875.15","1,901.72"
09/22/2003,"1,881.42","1,881.42","1,866.88","1,874.62"
09/19/2003,"1,913.74","1,913.74","1,895.93","1,905.70"
09/18/2003,"1,880.91","1,910.51","1,874.30","1,909.55"
09/17/2003,"1,884.18","1,894.74","1,876.24","1,883.10"
09/16/2003,"1,848.41","1,887.87","1,848.41","1,887.25"
09/15/2003,"1,857.12","1,902.07","1,843.79","1,845.70"
09/12/2003,"1,833.97","1,855.04","1,821.98","1,855.03"
09/11/2003,"1,830.44","1,852.60","1,819.42","1,846.09"
09/10/2003,"1,859.21","1,859.21","1,823.81","1,823.81"
09/09/2003,"1,883.00","1,886.27","1,867.81","1,873.43"
09/08/2003,"1,863.88","1,888.65","1,863.88","1,888.62"
09/05/2003,"1,861.29","1,879.70","1,850.69","1,858.24"
09/04/2003,"1,853.12","1,870.00","1,848.95","1,868.97"
09/03/2003,"1,852.47","1,863.55","1,846.51","1,852.90"
09/02/2003,"1,817.92","1,841.48","1,804.30","1,841.48"
08/29/2003,"1,796.10","1,813.82","1,794.83","1,810.45"
08/28/2003,"1,787.77","1,800.65","1,772.98","1,800.18"
08/27/2003,"1,767.78","1,783.12","1,764.63","1,782.13"
08/26/2003,"1,756.08","1,771.22","1,737.15","1,770.65"
08/25/2003,"1,763.78","1,768.12","1,752.12","1,764.31"
08/22/2003,"1,804.81","1,812.49","1,765.30","1,765.32"
08/21/2003,"1,771.39","1,783.64","1,762.97","1,777.55"
08/20/2003,"1,749.08","1,768.52","1,747.01","1,760.54"
08/19/2003,"1,747.00","1,761.63","1,737.37","1,761.11"
08/18/2003,"1,707.17","1,739.59","1,706.93","1,739.49"
08/15/2003,"1,697.75","1,705.33","1,693.88","1,702.01"
08/14/2003,"1,688.13","1,700.34","1,681.52","1,700.34"
08/13/2003,"1,693.36","1,695.83","1,681.31","1,686.61"
08/12/2003,"1,666.61","1,687.48","1,660.66","1,687.01"
08/11/2003,"1,646.95","1,668.06","1,646.59","1,661.51"
08/08/2003,"1,659.06","1,662.78","1,640.88","1,644.03"
08/07/2003,"1,651.46","1,658.43","1,641.74","1,652.18"
08/06/2003,"1,664.26","1,675.46","1,648.42","1,652.68"
08/05/2003,"1,710.69","1,711.11","1,671.04","1,673.50"
08/04/2003,"1,714.84","1,723.27","1,687.77","1,714.06"
08/01/2003,"1,731.63","1,733.14","1,714.01","1,715.62"
07/31/2003,"1,735.47","1,757.37","1,728.34","1,735.02"
07/30/2003,"1,731.57","1,733.40","1,717.07","1,720.91"
07/29/2003,"1,740.27","1,744.60","1,713.21","1,731.37"
07/28/2003,"1,734.68","1,740.59","1,726.24","1,735.36"
07/25/2003,"1,703.58","1,730.91","1,685.89","1,722.85"
07/24/2003,"1,732.19","1,740.80","1,700.29","1,701.42"
07/23/2003,"1,710.82","1,720.04","1,695.20","1,719.18"
07/22/2003,"1,695.02","1,710.34","1,686.15","1,706.10"
07/21/2003,"1,706.15","1,706.29","1,675.18","1,681.41"
07/18/2003,"1,709.09","1,714.84","1,688.82","1,708.50"
07/17/2003,"1,727.76","1,729.59","1,693.47","1,698.02"
07/16/2003,"1,766.35","1,767.90","1,734.14","1,747.97"
07/15/2003,"1,769.95","1,771.78","1,742.10","1,753.21"
07/14/2003,"1,757.43","1,776.10","1,748.88","1,754.82"
07/11/2003,"1,720.98","1,737.41","1,720.98","1,733.93"
07/10/2003,"1,731.35","1,735.13","1,707.49","1,715.86"
07/09/2003,"1,743.66","1,758.18","1,735.30","1,747.46"
07/08/2003,"1,715.99","1,747.44","1,713.76","1,746.46"
07/07/2003,"1,685.41","1,721.25","1,685.41","1,720.71"
07/03/2003,"1,665.95","1,683.77","1,660.95","1,663.46"
07/02/2003,"1,648.13","1,678.77","1,648.13","1,678.73"
07/01/2003,"1,617.30","1,641.77","1,598.92","1,640.13"
06/30/2003,"1,634.86","1,643.68","1,621.44","1,622.80"
06/27/2003,"1,636.03","1,653.74","1,621.25","1,625.26"
06/26/2003,"1,611.31","1,636.15","1,606.47","1,634.01"
06/25/2003,"1,608.50","1,629.97","1,600.28","1,602.66"
06/24/2003,"1,605.69","1,622.47","1,598.25","1,605.61"
06/23/2003,"1,642.33","1,643.21","1,601.45","1,610.75"
06/20/2003,"1,657.31","1,660.47","1,638.93","1,644.72"
06/19/2003,"1,677.05","1,686.10","1,646.79","1,648.64"
06/18/2003,"1,663.03","1,685.04","1,653.25","1,677.14"
06/17/2003,"1,673.10","1,674.09","1,656.57","1,668.44"
06/16/2003,"1,633.80","1,667.77","1,629.59","1,666.58"
06/13/2003,"1,656.61","1,660.43","1,624.12","1,626.49"
06/12/2003,"1,653.05","1,661.12","1,640.12","1,653.62"
06/11/2003,"1,625.00","1,647.57","1,612.22","1,646.02"
06/10/2003,"1,611.17","1,627.77","1,606.08","1,627.67"
06/09/2003,"1,623.00","1,625.61","1,597.32","1,603.97"
06/06/2003,"1,670.03","1,684.06","1,625.18","1,627.42"
06/05/2003,"1,620.79","1,646.01","1,613.99","1,646.01"
06/04/2003,"1,604.84","1,638.57","1,603.17","1,634.65"
06/03/2003,"1,589.72","1,603.74","1,584.70","1,603.56"
06/02/2003,"1,612.10","1,620.79","1,586.48","1,590.75"
