Date,Open,High,Low,Close
12/31/2009,"2,292.92","2,293.71","2,269.11","2,269.15"
12/30/2009,"2,284.56","2,293.02","2,279.00","2,291.28"
12/29/2009,"2,293.94","2,295.61","2,286.57","2,288.40"
12/28/2009,"2,290.04","2,295.80","2,280.56","2,291.08"
12/24/2009,"2,273.95","2,285.89","2,273.40","2,285.69"
12/23/2009,"2,257.21","2,271.33","2,253.67","2,269.64"
12/22/2009,"2,242.61","2,253.73","2,241.33","2,252.67"
12/21/2009,"2,224.04","2,242.22","2,222.56","2,237.66"
12/18/2009,"2,197.57","2,213.18","2,190.69","2,211.69"
12/17/2009,"2,193.50","2,198.51","2,178.05","2,180.05"
12/16/2009,"2,210.35","2,220.46","2,203.33","2,206.91"
12/15/2009,"2,203.54","2,217.63","2,197.76","2,201.05"
12/14/2009,"2,202.31","2,212.56","2,193.20","2,212.10"
12/11/2009,"2,200.96","2,202.40","2,179.51","2,190.31"
12/10/2009,"2,194.90","2,202.84","2,187.08","2,190.86"
12/09/2009,"2,170.02","2,185.70","2,155.96","2,183.73"
12/08/2009,"2,174.72","2,187.19","2,160.43","2,172.99"
12/07/2009,"2,191.35","2,201.42","2,183.13","2,189.61"
12/04/2009,"2,203.75","2,214.39","2,169.66","2,194.35"
12/03/2009,"2,190.42","2,203.75","2,172.04","2,173.14"
12/02/2009,"2,178.51","2,198.55","2,177.82","2,185.03"
12/01/2009,"2,162.23","2,182.24","2,162.23","2,175.81"
11/30/2009,"2,135.93","2,146.93","2,120.70","2,144.60"
11/27/2009,"2,115.96","2,155.41","2,113.99","2,138.44"
11/25/2009,"2,174.00","2,178.62","2,170.06","2,176.05"
11/24/2009,"2,174.69","2,175.15","2,155.22","2,169.18"
11/23/2009,"2,168.95","2,189.50","2,168.77","2,176.01"
11/20/2009,"2,145.07","2,150.08","2,137.06","2,146.04"
11/19/2009,"2,176.37","2,176.51","2,141.59","2,156.82"
11/18/2009,"2,199.87","2,200.15","2,180.17","2,193.14"
11/17/2009,"2,190.12","2,203.78","2,185.55","2,203.78"
11/16/2009,"2,177.31","2,205.32","2,177.00","2,197.85"
11/13/2009,"2,156.68","2,172.05","2,145.92","2,167.88"
11/12/2009,"2,166.98","2,179.19","2,145.83","2,149.02"
11/11/2009,"2,166.53","2,177.91","2,155.25","2,166.90"
11/10/2009,"2,147.24","2,160.64","2,141.27","2,151.08"
11/09/2009,"2,128.46","2,154.06","2,128.15","2,154.06"
11/06/2009,"2,089.49","2,117.62","2,088.24","2,112.44"
11/05/2009,"2,078.83","2,105.32","2,075.61","2,105.32"
11/04/2009,"2,067.56","2,081.10","2,053.00","2,055.52"
11/03/2009,"2,034.09","2,057.32","2,031.25","2,057.32"
11/02/2009,"2,047.42","2,069.49","2,024.27","2,049.20"
10/30/2009,"2,091.56","2,095.09","2,040.21","2,045.11"
10/29/2009,"2,077.04","2,101.33","2,071.30","2,097.55"
10/28/2009,"2,103.36","2,111.84","2,057.40","2,059.61"
10/27/2009,"2,144.15","2,148.88","2,110.91","2,116.09"
10/26/2009,"2,158.81","2,183.61","2,136.92","2,141.85"
10/23/2009,"2,186.64","2,190.48","2,149.35","2,154.47"
10/22/2009,"2,146.72","2,169.17","2,130.70","2,165.29"
10/21/2009,"2,160.78","2,190.64","2,148.41","2,150.73"
10/20/2009,"2,180.43","2,181.16","2,151.77","2,163.47"
10/19/2009,"2,162.41","2,180.11","2,150.42","2,176.32"
10/16/2009,"2,164.73","2,164.73","2,142.88","2,156.80"
10/15/2009,"2,164.33","2,173.29","2,158.29","2,173.29"
10/14/2009,"2,165.83","2,173.95","2,157.48","2,172.23"
10/13/2009,"2,138.70","2,146.35","2,128.44","2,139.89"
10/12/2009,"2,145.63","2,155.92","2,128.39","2,139.14"
10/09/2009,"2,120.00","2,139.62","2,118.04","2,139.28"
10/08/2009,"2,124.69","2,139.65","2,116.06","2,123.93"
10/07/2009,"2,099.06","2,110.33","2,095.94","2,110.33"
10/06/2009,"2,080.40","2,111.13","2,079.49","2,103.57"
10/05/2009,"2,056.52","2,074.78","2,049.04","2,068.15"
10/02/2009,"2,040.84","2,064.15","2,040.73","2,048.11"
10/01/2009,"2,111.77","2,112.90","2,057.48","2,057.48"
09/30/2009,"2,131.30","2,137.87","2,092.30","2,122.42"
09/29/2009,"2,131.67","2,141.40","2,116.63","2,124.04"
09/28/2009,"2,101.92","2,140.04","2,101.43","2,130.74"
09/25/2009,"2,095.84","2,106.99","2,085.35","2,090.92"
09/24/2009,"2,140.06","2,142.49","2,097.10","2,107.61"
09/23/2009,"2,152.43","2,167.70","2,130.34","2,131.42"
